GameKey,season,home_team,away_team,home_score,away_score,home_team_win,home_AvgGainPerPass,home_AvgGainPerRush,home_AvgGainPlay,home_CompletionPct,home_ExtraPointAttempts,home_ExtraPointSuccesses,home_FGs,home_FairCatches,home_FieldGoalAttempts,home_FieldGoalSuccesses,home_FirstDowns,home_FirstDownsP,home_FirstDownsPn,home_FirstDownsR,home_FourthDown,home_FourthDownConversionAttempts,home_FourthDownConversionSuccesses,home_FourthDownPct,home_Fumbles,home_FumblesLost,home_FumblesOrig,home_GameDateShort,home_GoalToGo,home_GoalToGoConversionAttempts,home_GoalToGoConversionSuccesses,home_GoalToGoPct,home_GrossPuntingAverage,home_GrossYardsPassing,home_Inside20,home_Interceptions,home_KickoffReturnAvg,home_KickoffReturnYards,home_KickoffReturns,home_NPA,home_NetYardsPassing,home_NetYardsRushing,home_PATs,home_PassAttempts,home_PassCompletions,home_PassingFirstDowns,home_Penalties,home_PenaltyFirstDowns,home_PenaltyYards,home_Points,home_PointsOT,home_PointsQ1,home_PointsQ2,home_PointsQ3,home_PointsQ4,home_PuntReturnAvg,home_PuntReturns,home_PuntTouchbacks,home_PuntYards,home_Punts,home_PuntsBlocked,home_PuntsInside20,home_PuntsReturnYards,home_PuntsReturnYardsInverse,home_RedZone,home_RedZoneConversionAttempts,home_RedZoneConversionSuccesses,home_RedZonePct,home_RushingFirstDowns,home_RushingPlays,home_SackYardageLost,home_Safeties,home_Season,home_TDs,home_ThirdDown,home_ThirdDownConversionAttempts,home_ThirdDownConversionSuccesses,home_ThirdDownPct,home_TimeOfPossessionMinutes,home_TimeOfPossessionSeconds,home_TimeofPossession,home_TimesSacked,home_TotalFirstDowns,home_TotalNetYards,home_TotalOffPlays,home_TotalPlays,home_TotalRushingPlays,home_Touchbacks,home_TouchdownsPassing,home_TouchdownsRushing,home_TouchdownsTotal,home_TwoPnt,home_TwoPointPassingAttempts,home_TwoPointPassingSuccesses,home_TwoPointRushingAttempts,home_TwoPointRushingSuccesses,home_YardsLostonSacks,away_AvgGainPerPass,away_AvgGainPerRush,away_AvgGainPlay,away_CompletionPct,away_ExtraPointAttempts,away_ExtraPointSuccesses,away_FGs,away_FairCatches,away_FieldGoalAttempts,away_FieldGoalSuccesses,away_FirstDowns,away_FirstDownsP,away_FirstDownsPn,away_FirstDownsR,away_FourthDown,away_FourthDownConversionAttempts,away_FourthDownConversionSuccesses,away_FourthDownPct,away_Fumbles,away_FumblesLost,away_FumblesOrig,away_GameDateShort,away_GoalToGo,away_GoalToGoConversionAttempts,away_GoalToGoConversionSuccesses,away_GoalToGoPct,away_GrossPuntingAverage,away_GrossYardsPassing,away_Inside20,away_Interceptions,away_KickoffReturnAvg,away_KickoffReturnYards,away_KickoffReturns,away_NPA,away_NetYardsPassing,away_NetYardsRushing,away_PATs,away_PassAttempts,away_PassCompletions,away_PassingFirstDowns,away_Penalties,away_PenaltyFirstDowns,away_PenaltyYards,away_Points,away_PointsOT,away_PointsQ1,away_PointsQ2,away_PointsQ3,away_PointsQ4,away_PuntReturnAvg,away_PuntReturns,away_PuntTouchbacks,away_PuntYards,away_Punts,away_PuntsBlocked,away_PuntsInside20,away_PuntsReturnYards,away_PuntsReturnYardsInverse,away_RedZone,away_RedZoneConversionAttempts,away_RedZoneConversionSuccesses,away_RedZonePct,away_RushingFirstDowns,away_RushingPlays,away_SackYardageLost,away_Safeties,away_Season,away_TDs,away_ThirdDown,away_ThirdDownConversionAttempts,away_ThirdDownConversionSuccesses,away_ThirdDownPct,away_TimeOfPossessionMinutes,away_TimeOfPossessionSeconds,away_TimeofPossession,away_TimesSacked,away_TotalFirstDowns,away_TotalNetYards,away_TotalOffPlays,away_TotalPlays,away_TotalRushingPlays,away_Touchbacks,away_TouchdownsPassing,away_TouchdownsRushing,away_TouchdownsTotal,away_TwoPnt,away_TwoPointPassingAttempts,away_TwoPointPassingSuccesses,away_TwoPointRushingAttempts,away_TwoPointRushingSuccesses,away_YardsLostonSacks
59585,2024,KC,NO,26,13,1,7.8,3.6,5.8,71.79%,2,2,4-5,0,5,4,28,15,2,11,1-1,1,1,100.00%,1-0,0,1,10/7,2-3,3,2,66.67%,56.0,331,0,1,23.0,69,3,46.0,321,139,2-2,39,28,15,6,2,55,26,0,7,9,0,10,8.0,4,0,56,1,0,0,32,10,2-7,7,2,28.57%,11,39,10,0,,2-0-0,6-14,14,6,42.86%,39,56,39:56,2,28,460,80,80,39,0,0,2,2,0-0,0,0,0,0,10,4.8,3.1,4.3,57.14%,2,1,0-0,0,0,0,14,11,2,1,0-2,2,0,0.00%,0-0,0,0,10/7,1-1,1,1,100.00%,49.8,182,1,1,28.3,85,3,41.8,174,46,1-2,35,20,11,5,2,70,13,0,0,7,0,6,10.0,1,0,199,4,0,1,10,32,1-1,1,1,100.00%,1,15,8,0,,0-2-0,4-10,10,4,40.00%,20,4,20:04,1,14,220,51,51,15,0,2,0,2,0-0,0,0,0,0,8
59645,2024,KC,TB,30,24,1,5.4,3.5,4.6,77.27%,3,3,1-1,2,1,1,28,19,0,9,1-1,1,1,100.00%,1-1,1,1,11/4,3-3,3,3,100.00%,42.8,291,1,0,0.0,0,0,38.3,260,124,3-3,44,34,19,3,0,30,30,6,3,7,0,14,30.0,1,0,171,4,0,1,30,18,4-4,4,4,100.00%,9,35,31,0,,1-3-0,12-18,18,12,66.67%,40,42,40:42,4,28,384,83,83,35,0,3,1,4,0-0,0,0,0,0,31,5.7,5.0,5.5,74.19%,3,3,1-1,1,1,1,17,8,2,7,0-0,0,0,0.00%,0-0,0,0,11/4,2-2,2,2,100.00%,43.2,200,2,0,46.0,46,1,37.2,189,95,3-3,31,23,8,6,2,50,24,0,0,7,10,7,9.0,2,0,216,5,0,2,18,30,3-3,3,3,100.00%,7,19,11,0,,1-2-0,5-11,11,5,45.45%,25,10,25:10,2,17,284,52,52,19,0,2,1,3,0-0,0,0,0,0,11
59651,2024,KC,DEN,16,14,1,5.3,3.0,4.6,66.67%,1,1,3-3,0,3,3,19,13,2,4,2-2,2,2,100.00%,0-0,0,0,11/10,1-3,3,1,33.33%,53.3,266,1,0,25.0,25,1,36.3,243,57,1-1,42,28,13,3,2,10,16,0,0,10,3,3,9.3,3,2,213,4,0,1,28,28,1-4,4,1,25.00%,4,19,23,0,,0-1-0,7-16,16,7,43.75%,33,21,33:21,4,19,300,65,65,19,2,1,0,1,0-0,0,0,0,0,23,5.7,3.4,4.7,73.33%,2,2,0-2,1,2,0,16,12,0,4,0-0,0,0,0.00%,1-0,0,1,11/10,0-0,0,0,0.00%,47.2,215,1,0,0.0,0,0,41.6,182,78,2-2,30,22,12,6,0,35,14,0,0,14,0,0,28.0,1,0,236,5,0,1,28,28,1-2,2,1,50.00%,4,23,33,0,,0-2-0,7-13,13,7,53.85%,26,39,26:39,2,16,260,55,55,23,0,2,0,2,0-0,0,0,0,0,33
59690,2024,KC,LV,19,17,1,5.2,3.9,4.9,56.52%,1,1,4-5,0,5,4,18,14,2,2,0-0,0,0,0.00%,1-0,0,1,11/29,0-1,1,0,0.00%,43.4,306,2,0,25.0,50,2,35.6,266,63,1-1,46,26,14,7,2,40,19,0,3,7,6,3,8.0,1,0,217,5,0,2,8,39,1-5,5,1,20.00%,2,16,40,0,,0-1-0,7-16,16,7,43.75%,28,48,28:48,5,18,329,67,67,16,0,1,0,1,0-0,0,0,0,0,40,8.4,4.6,6.9,65.71%,2,2,1-4,2,4,1,20,13,0,7,0-1,1,0,0.00%,2-1,1,2,11/29,0-1,1,0,0.00%,46.7,340,1,0,30.6,153,5,44.0,318,116,2-2,35,23,13,9,0,101,17,0,0,3,7,7,13.0,3,0,140,3,0,1,39,8,0-1,1,0,0.00%,7,25,22,0,,0-2-0,3-12,12,3,25.00%,31,12,31:12,3,20,434,63,63,25,0,2,0,2,0-0,0,0,0,0,22
59714,2024,KC,LAC,19,17,1,5.1,3.8,4.6,64.86%,1,1,4-4,1,4,4,20,11,2,7,0-0,0,0,0.00%,0-0,0,0,12/8,1-1,1,1,100.00%,51.8,210,2,0,28.3,85,3,51.8,202,96,1-1,37,24,11,8,2,98,19,0,3,10,0,6,11.3,3,0,207,4,0,2,34,0,1-3,3,1,33.33%,7,25,8,0,,0-1-0,8-15,15,8,53.33%,29,7,29:07,3,20,298,65,65,25,0,1,0,1,0-0,0,0,0,0,8,5.9,3.9,5.1,70.00%,2,2,1-1,2,1,1,20,11,3,6,1-1,1,1,100.00%,1-0,0,1,12/8,1-1,1,1,100.00%,42.6,213,3,0,26.5,106,4,35.8,194,94,2-2,30,21,11,7,3,50,17,0,0,0,14,3,0.0,1,0,213,5,0,3,0,34,2-3,3,2,66.67%,6,24,19,0,,1-1-0,6-13,13,6,46.15%,30,53,30:53,3,20,288,57,57,24,0,1,1,2,0-0,0,0,0,0,19
59733,2024,KC,HST,27,19,1,6.0,4.4,5.4,68.29%,3,3,2-2,0,2,2,25,14,3,8,1-2,2,1,50.00%,0-0,0,0,12/21,2-2,2,2,100.00%,45.0,260,1,0,25.8,129,5,39.0,251,124,3-3,41,28,14,2,3,20,27,0,7,10,7,3,9.0,1,0,90,2,0,1,9,12,3-5,5,3,60.00%,8,28,9,0,,2-1-0,7-13,13,7,53.85%,33,52,33:52,1,25,375,70,70,28,0,1,2,3,0-0,0,0,0,0,9,5.5,4.9,5.4,58.97%,2,1,2-2,1,2,2,20,14,0,6,0-0,0,0,0.00%,1-0,0,1,12/21,1-2,2,1,50.00%,52.5,244,0,2,31.0,31,1,38.0,227,84,1-2,39,23,14,6,0,45,19,0,3,7,6,3,12.0,1,1,105,2,0,0,12,9,1-3,3,1,33.33%,6,17,17,0,,0-2-0,7-13,13,7,53.85%,26,8,26:08,2,20,311,58,58,17,1,2,0,2,0-0,0,0,0,0,17
59552,2024,LA,SF,27,24,1,6.8,3.8,5.4,61.54%,3,3,2-2,1,2,2,19,8,3,8,2-2,2,2,100.00%,0-0,0,0,9/22,2-3,3,2,66.67%,42.3,221,2,0,0.0,0,0,39.3,198,98,3-3,26,16,8,8,3,75,27,0,0,7,7,13,38.0,1,0,127,3,0,2,38,9,3-5,5,3,60.00%,8,26,23,0,,2-1-0,5-12,12,5,41.67%,26,33,26:33,3,19,296,55,55,26,0,1,2,3,0-0,0,0,0,0,23,9.3,4.0,6.5,73.33%,3,3,1-2,0,2,1,25,13,4,8,1-1,1,1,100.00%,2-1,1,2,9/22,1-1,1,1,100.00%,45.0,292,1,0,0.0,0,0,26.0,288,137,3-3,30,22,13,7,4,111,24,0,14,0,7,3,9.0,1,0,90,2,0,1,9,38,2-3,3,2,66.67%,8,34,4,0,,0-3-0,6-11,11,6,54.55%,33,27,33:27,1,25,425,65,65,34,0,3,0,3,0-0,0,0,0,0,4
59582,2024,LA,GB,19,24,0,4.9,4.8,4.9,64.44%,2,1,0-0,3,0,0,24,11,1,12,2-4,4,2,50.00%,1-1,1,1,10/6,2-3,3,2,66.67%,43.0,260,3,1,24.7,74,3,43.0,236,134,1-2,45,29,11,5,1,30,19,0,0,13,0,6,0.0,1,0,129,3,0,3,0,0,2-3,3,2,66.67%,12,28,24,0,,1-1-1,8-16,16,8,50.00%,32,41,32:41,3,24,370,76,76,28,0,1,1,3,0-1,0,0,1,0,24,7.2,4.2,5.7,57.69%,3,3,1-1,2,1,1,19,8,2,9,0-0,0,0,0.00%,1-0,0,1,10/6,2-2,2,2,100.00%,37.2,224,1,1,0.0,0,0,37.2,202,126,3-3,26,15,8,7,2,39,24,0,7,3,14,0,0.0,0,0,186,5,0,1,0,0,2-3,3,2,66.67%,9,30,22,0,,1-2-0,1-8,8,1,12.50%,27,19,27:19,2,19,328,58,58,30,0,2,1,3,0-0,0,0,0,0,22
59609,2024,LA,LV,20,15,1,6.0,4.1,5.0,60.87%,3,2,0-1,1,1,0,15,6,2,7,0-1,1,0,0.00%,0-0,0,0,10/20,1-1,1,1,100.00%,43.5,154,3,1,0.0,0,0,39.0,144,115,2-3,23,14,6,3,2,28,20,0,0,14,6,0,8.0,1,1,261,6,0,3,8,7,2-3,3,2,66.67%,7,28,10,0,,2-0-1,2-10,10,2,20.00%,26,12,26:12,1,15,259,52,52,28,1,0,2,3,0-0,0,0,0,0,10,4.2,4.2,4.2,47.73%,0,0,5-5,3,5,5,20,12,1,7,1-1,1,1,100.00%,1-1,1,1,10/20,0-1,1,0,0.00%,47.5,206,1,3,0.0,0,0,40.5,195,122,0-0,44,21,12,10,1,80,15,0,0,6,3,6,7.0,1,1,190,4,0,1,7,8,0-2,2,0,0.00%,7,29,11,0,,0-0-0,3-15,15,3,20.00%,33,48,33:48,2,20,317,75,75,29,1,0,0,0,0-0,0,0,0,0,11
59615,2024,LA,MIN,30,20,1,8.2,3.3,5.8,73.53%,4,4,0-0,2,0,0,26,16,5,5,1-1,1,1,100.00%,0-0,0,0,10/24,2-2,2,2,100.00%,42.7,279,2,1,0.0,0,0,40.7,279,107,4-4,34,25,16,6,5,40,30,0,7,7,7,9,4.0,1,0,128,3,0,2,4,6,3-3,3,3,100.00%,5,32,0,1,,0-4-0,4-10,10,4,40.00%,33,37,33:37,0,26,386,66,66,32,0,4,0,4,0-0,0,0,0,0,0,7.6,2.9,5.5,72.00%,2,2,2-2,0,2,2,17,14,0,3,0-0,0,0,0.00%,0-0,0,0,10/24,2-3,3,2,66.67%,50.3,240,3,0,0.0,0,0,49.0,212,64,2-2,25,18,14,9,0,50,20,0,14,0,3,3,6.0,1,0,151,3,0,3,6,4,2-4,4,2,50.00%,3,22,28,0,,0-2-0,2-7,7,2,28.57%,26,23,26:23,3,17,276,50,50,22,0,2,0,2,0-0,0,0,0,0,28
59659,2024,LA,MIA,15,23,0,5.1,3.9,4.8,69.57%,0,0,5-6,0,6,5,20,16,0,4,0-0,0,0,0.00%,3-1,1,3,11/11,0-1,1,0,0.00%,49.3,293,2,1,20.0,40,2,42.3,257,70,0-0,46,32,16,6,0,64,15,0,0,6,0,9,0.0,0,0,148,3,0,2,0,21,0-3,3,0,0.00%,4,18,36,0,,0-0-0,3-12,12,3,25.00%,30,12,30:12,4,20,327,68,68,18,0,0,0,0,0-0,0,0,0,0,36,5.5,3.0,4.5,71.43%,2,2,3-3,0,3,3,15,11,1,3,0-0,0,0,0.00%,1-1,1,1,11/11,1-1,1,1,100.00%,44.7,207,1,1,0.0,0,0,44.7,171,67,2-2,28,20,11,1,1,15,23,0,7,3,7,6,7.0,3,0,134,3,0,1,21,0,2-3,3,2,66.67%,3,22,36,0,,1-1-0,6-13,13,6,46.15%,29,48,29:48,3,15,238,53,53,22,0,1,1,2,0-0,0,0,0,0,36
59685,2024,LA,PHI,20,37,0,4.8,5.1,4.9,66.67%,2,2,0-1,0,1,0,23,13,2,8,3-3,3,3,100.00%,4-1,1,4,11/24,2-2,2,2,100.00%,39.8,243,1,0,31.0,62,2,37.8,198,92,2-2,36,24,13,4,2,38,20,0,7,0,7,6,11.0,1,0,159,4,0,1,11,8,2-4,4,2,50.00%,8,18,45,0,,1-2-0,0-8,8,0,0.00%,26,19,26:19,5,23,290,59,59,18,0,2,1,3,0-1,1,0,0,0,45,7.3,7.0,7.1,68.18%,4,4,3-3,2,3,3,24,10,2,12,0-1,1,0,0.00%,0-0,0,0,11/24,1-3,3,1,33.33%,54.0,179,0,0,0.0,0,0,43.0,167,314,4-4,22,15,10,4,2,52,37,0,3,10,14,10,8.0,1,0,54,1,0,0,8,11,2-5,5,2,40.00%,12,45,12,0,,3-1-0,9-15,15,9,60.00%,33,41,33:41,1,24,481,68,68,45,0,1,3,4,0-0,0,0,0,0,12
59712,2024,LA,BUF,44,42,1,10.7,3.3,6.3,76.67%,6,5,1-1,1,1,1,28,15,3,10,1-1,1,1,100.00%,0-0,0,0,12/8,2-3,3,2,66.67%,47.5,320,1,0,27.3,82,3,37.5,320,137,5-6,30,23,15,9,3,99,44,0,7,17,14,6,8.0,1,1,95,2,0,1,8,0,5-6,6,5,83.33%,10,42,0,0,,3-2-1,11-15,15,11,73.33%,38,30,38:30,0,28,457,72,72,42,1,2,3,6,0-0,0,0,0,0,0,9.2,6.1,8.2,59.46%,6,6,0-0,0,0,0,25,14,5,6,0-0,0,0,0.00%,0-0,0,0,12/8,3-3,3,3,100.00%,33.7,342,1,0,17.0,34,2,31.0,342,103,6-6,37,22,14,7,5,59,42,0,7,7,7,21,0.0,0,0,101,3,1,1,0,8,3-3,3,3,100.00%,6,17,0,0,,3-3-0,5-9,9,5,55.56%,21,30,21:30,0,25,445,54,54,17,0,3,3,6,0-0,0,0,0,0,0
59752,2024,LA,ARZ,13,9,0,5.9,3.1,4.8,53.13%,1,1,2-2,2,2,2,12,8,0,4,0-0,0,0,0.00%,0-0,0,0,12/28,1-2,2,1,50.00%,49.8,189,4,0,33.0,33,1,47.3,189,68,1-1,32,17,8,7,0,46,13,0,0,10,0,3,6.0,1,0,299,6,0,4,6,15,1-2,2,1,50.00%,4,22,0,0,,1-0-0,6-15,15,6,40.00%,23,5,23:05,0,12,257,54,54,22,0,0,1,1,0-0,0,0,0,0,0,5.4,5.1,5.4,68.75%,1,0,1-1,0,1,1,24,16,1,7,0-2,2,0,0.00%,0-0,0,0,12/28,1-2,2,1,50.00%,41.0,321,0,2,28.0,28,1,39.5,283,113,0-1,48,33,16,9,1,62,9,0,0,0,6,3,7.5,2,0,164,4,0,0,15,6,1-4,4,1,25.00%,7,22,38,0,,0-1-0,6-13,13,6,46.15%,36,55,36:55,4,24,396,74,74,22,0,1,0,1,0-0,0,0,0,0,38
59772,2024,LA,SEA,25,30,0,7.3,4.0,6.2,65.85%,1,1,4-4,1,4,4,20,16,1,3,2-3,3,2,66.67%,0-0,0,0,1/5,1-1,1,1,100.00%,51.5,334,1,1,34.0,102,3,43.0,319,84,1-1,41,27,16,2,1,10,25,0,3,10,3,9,15.0,2,0,103,2,0,1,30,17,2-4,4,2,50.00%,3,21,15,0,,0-2-0,5-14,14,5,35.71%,31,10,31:10,3,20,403,65,65,21,0,2,0,2,0-1,1,0,0,0,15,7.2,5.3,6.3,74.07%,3,3,1-1,1,1,1,18,13,0,5,0-0,0,0,0.00%,0-0,0,0,1/5,2-2,2,2,100.00%,57.0,223,1,0,27.0,27,1,44.5,210,126,3-3,27,20,13,3,0,23,30,0,7,10,7,6,17.0,1,1,228,4,0,1,17,30,3-3,3,3,100.00%,5,24,13,0,,0-4-0,6-11,11,6,54.55%,28,50,28:50,2,18,336,53,53,24,1,4,0,4,0-1,1,0,0,0,13
59518,2024,LAC,LV,22,10,1,5.2,6.5,5.9,65.38%,1,1,3-3,3,3,3,11,6,0,5,0-0,0,0,0.00%,0-0,0,0,9/8,0-1,1,0,0.00%,47.4,144,1,0,35.0,35,1,37.7,140,176,1-1,26,17,6,7,0,50,22,0,3,3,3,13,9.0,1,2,332,7,0,1,9,28,2-4,4,2,50.00%,5,27,4,0,,1-1-0,4-15,15,4,26.67%,28,16,28:16,1,11,316,54,54,27,2,1,1,2,0-1,0,0,1,0,4,6.1,3.2,5.0,75.76%,1,1,1-2,2,2,1,14,12,1,1,0-1,1,0,0.00%,2-2,2,2,9/8,0-0,0,0,0.00%,53.0,257,3,1,28.0,28,1,47.2,225,71,1-1,33,25,12,2,1,15,10,0,7,0,0,3,14.0,2,1,265,5,0,3,28,9,0-1,1,0,0.00%,1,22,32,0,,0-1-0,5-14,14,5,35.71%,31,44,31:44,4,14,296,59,59,22,1,1,0,1,0-0,0,0,0,0,32
59567,2024,LAC,KC,10,17,0,5.8,2.3,4.2,59.26%,1,1,1-2,2,2,1,12,9,0,3,0-1,1,0,0.00%,2-0,0,2,9/29,1-1,1,1,100.00%,53.0,179,1,0,0.0,0,0,50.5,169,55,1-1,27,16,9,9,0,51,10,0,10,0,0,0,0.0,0,0,318,6,0,1,0,15,1-2,2,1,50.00%,3,24,10,0,,0-1-0,4-13,13,4,30.77%,30,52,30:52,2,12,224,53,53,24,0,1,0,1,0-0,0,0,0,0,10,7.1,3.9,5.7,65.52%,2,2,1-2,1,2,1,16,8,2,6,0-0,0,0,0.00%,1-1,1,1,9/29,1-1,1,1,100.00%,50.0,245,4,1,0.0,0,0,50.0,228,101,2-2,29,19,8,5,2,40,17,0,0,7,3,7,5.0,3,0,200,4,0,4,15,0,1-2,2,1,50.00%,6,26,17,0,,1-1-0,9-16,16,9,56.25%,29,8,29:08,3,16,329,58,58,26,0,1,1,2,0-0,0,0,0,0,17
59624,2024,LAC,NO,26,8,0,7.3,4.2,5.9,62.50%,3,2,2-2,4,2,2,19,12,1,6,0-1,1,0,0.00%,2-0,0,2,10/27,1-1,1,1,100.00%,57.3,279,3,0,28.5,57,2,52.3,256,122,2-3,32,20,12,4,1,34,26,0,0,9,7,10,9.3,3,0,344,6,0,3,28,30,2-3,3,2,66.67%,6,29,23,0,,1-2-0,3-12,12,3,25.00%,31,8,31:08,3,19,378,64,64,29,0,2,1,3,0-0,0,0,0,0,23,5.3,5.6,5.4,52.38%,0,0,2-3,2,3,2,15,9,2,4,1-1,1,1,100.00%,0-0,0,0,10/27,0-1,1,0,0.00%,48.6,281,5,0,31.5,63,2,41.0,249,117,0-0,42,22,9,7,2,66,8,0,2,3,3,0,7.5,4,2,437,9,0,5,30,28,0-1,1,0,0.00%,4,21,32,1,,0-0-0,2-16,16,2,12.50%,28,52,28:52,5,15,366,68,68,21,2,0,0,0,0-0,0,0,0,0,32
59655,2024,LAC,TEN,27,17,1,9.1,3.7,5.4,77.78%,3,3,2-2,1,2,2,23,8,4,11,1-1,1,1,100.00%,0-0,0,0,11/10,1-2,2,1,50.00%,38.7,164,1,0,56.0,56,1,38.7,164,145,3-3,18,14,8,5,4,30,27,0,3,10,7,7,7.0,2,0,116,3,0,1,14,0,3-5,5,3,60.00%,11,39,0,0,,2-1-0,4-10,10,4,40.00%,30,59,30:59,0,23,309,57,57,39,0,1,2,3,0-0,0,0,0,0,0,5.2,6.3,5.7,78.26%,2,2,1-2,2,2,1,19,10,1,8,0-0,0,0,0.00%,1-0,0,1,11/10,0-0,0,0,0.00%,53.5,175,3,0,29.0,87,3,50.0,157,132,2-2,23,18,10,9,1,68,17,0,7,0,3,7,0.0,0,0,214,4,0,3,0,14,1-3,3,1,33.33%,8,21,18,0,,0-2-0,3-9,9,3,33.33%,29,1,29:01,7,19,289,51,51,21,0,2,0,2,0-0,0,0,0,0,18
59671,2024,LAC,CIN,34,27,1,7.4,6.2,6.9,47.22%,4,4,2-2,1,2,2,24,14,3,7,1-1,1,1,100.00%,1-1,1,1,11/17,1-2,2,1,50.00%,46.7,297,2,0,32.0,32,1,41.0,280,155,4-4,36,17,14,5,3,50,34,0,7,17,3,7,12.7,3,0,280,6,0,2,38,34,1-2,2,1,50.00%,7,25,17,0,,2-2-0,3-11,11,3,27.27%,25,52,25:52,2,24,435,63,63,25,0,2,2,4,0-0,0,0,0,0,17,6.5,4.4,5.8,56.00%,3,3,2-4,2,4,2,24,14,4,6,3-3,3,3,100.00%,0-0,0,0,11/17,1-2,2,1,50.00%,50.0,356,2,0,32.5,65,2,42.4,342,110,3-3,50,28,14,8,4,56,27,0,3,3,14,7,11.3,3,0,250,5,0,2,34,38,2-4,4,2,50.00%,6,25,14,0,,0-3-0,5-17,17,5,29.41%,34,8,34:08,3,24,452,78,78,25,0,3,0,3,0-0,0,0,0,0,14
59686,2024,LAC,BLT,23,30,0,5.1,4.2,4.8,58.33%,2,2,3-3,1,3,3,19,9,3,7,2-2,2,2,100.00%,1-0,0,1,11/25,2-2,2,2,100.00%,41.3,218,2,0,46.0,46,1,41.3,202,83,2-2,36,21,9,7,3,62,23,0,7,6,3,7,19.0,1,0,165,4,0,2,19,0,2-2,2,2,100.00%,7,20,16,0,,2-0-0,5-14,14,5,35.71%,29,3,29:03,4,19,285,60,60,20,0,0,2,2,0-0,0,0,0,0,16,7.7,5.7,6.5,72.73%,3,3,1-1,1,1,1,19,6,1,12,3-3,3,3,100.00%,0-0,0,0,11/25,2-2,2,2,100.00%,54.3,177,1,0,0.0,0,0,48.0,177,212,3-3,22,16,6,9,1,102,30,0,0,14,3,13,0.0,0,0,163,3,0,1,0,19,2-2,2,2,100.00%,12,37,0,0,,2-2-0,8-15,15,8,53.33%,30,57,30:57,1,19,389,60,60,37,0,2,2,4,0-1,1,0,0,0,0
59727,2024,LAC,TB,17,40,0,4.7,2.9,4.3,64.71%,2,2,1-1,0,1,1,14,10,3,1,0-2,2,0,0.00%,2-1,1,2,12/15,0-0,0,0,0.00%,47.0,199,2,1,26.0,182,7,37.0,174,32,2-2,34,22,10,7,3,60,17,0,7,10,0,0,0.0,0,1,141,3,0,2,0,10,2-3,3,2,66.67%,1,11,25,0,,0-2-0,0-6,6,0,0.00%,23,12,23:12,3,14,206,48,48,11,1,2,0,2,0-0,0,0,0,0,25,10.1,5.7,7.6,81.48%,4,4,4-4,0,4,4,24,12,3,9,1-1,1,1,100.00%,1-1,1,1,12/15,0-1,1,0,0.00%,0.0,288,0,1,37.0,37,1,0.0,283,223,4-4,27,22,12,8,3,83,40,0,7,6,17,10,10.0,1,0,0,0,0,0,10,0,1-4,4,1,25.00%,9,39,5,0,,0-4-0,9-15,15,9,60.00%,36,48,36:48,1,24,506,67,67,39,0,4,0,4,0-0,0,0,0,0,5
59742,2024,LAC,DEN,34,27,1,8.0,4.2,6.2,74.19%,2,2,2-2,2,2,2,23,14,2,7,0-1,1,0,0.00%,1-0,0,1,12/19,2-2,2,2,100.00%,41.7,284,0,1,0.0,0,0,41.7,263,117,2-2,31,23,14,2,2,8,34,0,7,6,6,15,17.0,1,0,125,3,0,0,17,0,3-4,4,3,75.00%,7,28,21,0,,2-2-0,6-12,12,6,50.00%,27,37,27:37,2,23,380,61,61,28,0,2,2,4,1-2,1,1,1,0,21,5.8,5.2,5.6,72.50%,3,3,2-2,3,2,2,22,14,1,7,2-2,2,2,100.00%,1-0,0,1,12/19,3-3,3,3,100.00%,45.6,263,2,0,0.0,0,0,42.2,245,110,3-3,40,29,14,7,1,61,27,0,7,14,3,3,0.0,0,0,228,5,0,2,0,17,3-3,3,3,100.00%,7,21,18,0,,1-2-0,5-13,13,5,38.46%,32,23,32:23,2,22,355,63,63,21,0,2,1,3,0-0,0,0,0,0,18
59548,2024,LV,CAR,22,36,0,6.4,3.4,5.6,67.50%,2,2,0-1,1,1,0,20,15,2,3,1-3,3,1,33.33%,0-0,0,0,9/22,2-2,2,2,100.00%,52.2,296,3,1,26.5,53,2,45.6,276,55,2-2,40,27,15,6,2,54,22,0,7,0,0,15,0.0,1,0,261,5,0,3,0,33,3-3,3,3,100.00%,3,16,20,0,,1-2-0,3-11,11,3,27.27%,23,58,23:58,3,20,331,59,59,16,0,2,1,3,1-1,1,1,0,0,20,7.8,4.2,6.2,70.27%,3,3,3-3,1,3,3,24,15,1,8,0-0,0,0,0.00%,0-0,0,0,9/22,3-3,3,3,100.00%,44.3,319,2,0,27.5,55,2,44.3,306,131,3-3,37,26,15,7,1,51,36,0,7,14,6,9,11.0,3,0,177,4,0,2,33,0,3-5,5,3,60.00%,8,31,13,0,,1-3-0,5-12,12,5,41.67%,36,2,36:02,2,24,437,70,70,31,0,3,1,4,0-1,1,0,0,0,13
